"date","country_code","admin1","city","gender","type","impact","mood","theme","perspective","recurring","lucidity","keywords","sentiment_neg","sentiment_neu","sentiment_pos","valence_mean","arousal_mean","dominance_mean","emotions_top3","year","month","mean_rad","max_rad","sum_rad","data_type","year_month"
2025-05-15,"CA","ON","Mississauga","Woman","negative","low","anxiety","being at work or working","1st person","no","partial","coffee",0.274805802662635,0.551094224850919,0.199243323978154,5.8916601218846,3.9544954683008,5.58231232317377,"realization:0.12291486312945683, caring:0.08941787978013356, curiosity:0.07963890706499417",2025,5,36.7512844820028,229.353208526013,59398.7116044974,"synthetic",2025-05-01
2025-05-19,"CA","ON","Mississauga","Man","standard","low","loss","floods or tidal waves","1st person","no","none","beach, waves, belongings, lost",0.314829140880382,0.552021151361366,0.155600007296078,5.87338052621144,3.95759776833477,5.55005284619039,"fear:0.09797880202531814, nervousness:0.07763414047658443, excitement:0.06699620131403208",2025,5,36.8108263398501,229.405404706303,59398.6615079389,"synthetic",2025-05-01
2025-05-20,"CA","ON","Mississauga",NA,"negative","low","fear","falling or being about to fall","1st person","no","none","carnival, ferris, wheel",0.279862553547968,0.541822506541847,0.169140679568223,5.88640643687675,3.96129888110709,5.57919499679045,"confusion:0.10330143411244665, surprise:0.08510778578264373, excitement:0.07044866162219218",2025,5,36.7697593570365,229.357281572445,59398.6925845976,"synthetic",2025-05-01
2025-05-20,"CA","ON","Mississauga","Woman","standard","low","adventurous","eating delicious foods","1st person","no","none","iced, coffee, cafe, immaculate",0.291060775713988,0.587241640924862,0.143635583261468,5.86520662202092,3.99274214250971,5.62707019938843,"realization:0.09032220890124638, caring:0.08160375307003657, excitement:0.07808422173062961",2025,5,36.7940718963608,229.422663778422,59398.6818283776,"synthetic",2025-05-01
2025-05-23,"CA","ON","Mississauga","Transgender Man","standard","moderate","confusion","being at school or studying","1st person","no","none","circling, move, stairwell",0.29000476702521,0.572419785412219,0.172691518367077,5.91070861992803,4.0002986155347,5.59905513353436,"excitement:0.14011383429169655, caring:0.09299072623252869, curiosity:0.09255074709653854",2025,5,36.8237589715571,229.405385369362,59398.7003999853,"synthetic",2025-05-01
2025-05-23,"CA","ON","Mississauga","Woman","negative","high","defeated","being mistreated / treated poorly","1st person","no","total","laughing, hurt, feelings",0.333267091923718,0.540105016067929,0.156613989417408,5.8682181963074,3.98942969084816,5.55016643329228,"confusion:0.08786139513055484, annoyance:0.07296465748610596, excitement:0.06362863113948454",2025,5,36.770763456072,229.409896861723,59398.708819885,"synthetic",2025-05-01
2025-05-24,"CA","ON","Mississauga",NA,"standard","low","frustration","apocalypse or post apocalypse","shifting","no","none","crash, driving, flying, highway, survive",0.305239901951961,0.544717925340164,0.155675790377335,5.84304974877213,3.9472965281838,5.57840601358289,"anger:0.10716595624883968, annoyance:0.0851521473377943, confusion:0.06983108321825664",2025,5,36.8042465138246,229.371130268467,59398.7044883625,"synthetic",2025-05-01
2025-05-28,"CA","ON","Mississauga",NA,"standard","low","contentment","being in nature","3rd person","no","none","running, trail, park, listening, music",0.306294963610623,0.557890601148789,0.170930068423455,5.85444518356362,3.96272020139705,5.53423817166641,"excitement:0.12892822424570718, nervousness:0.12018526531755924, curiosity:0.07980895787477493",2025,5,36.7994994936524,229.40158081182,59398.6956290727,"synthetic",2025-05-01
2025-06-01,"CA","ON","Mississauga",NA,"standard","low","calmness","breathing under water","shifting","no","partial","underwater",0.28501419945553,0.519996401321122,0.158758488039536,5.86221686142473,3.96963198214575,5.60392230429161,"realization:0.08311407500877976, curiosity:0.07808887399733067, surprise:0.07322071027010679",2025,6,36.7575816237635,229.398730321754,59398.6954098782,"synthetic",2025-06-01
2025-06-02,"CA","ON","Mississauga",NA,"standard","low","anxiety","being at work or working","1st person","no","none","work, late, clothes, gone, puddle",0.263502365139019,0.538985643056794,0.16763294712269,5.85653543127627,3.98094189779487,5.57605290455176,"confusion:0.08808528468944132, realization:0.070323541527614, excitement:0.06807225849479437",2025,6,36.7770106257425,229.38039186245,59398.7014791624,"synthetic",2025-06-01
2025-06-03,"CA","ON","Mississauga","Transgender Man","standard","low","indifference","reconnecting with people","1st person","no","none","old, teacher, discussed",0.287043202395604,0.56619486534033,0.156628460450804,5.85404463130798,3.94515125563533,5.55414058262369,"curiosity:0.13966478407382965, realization:0.10146145522594452, caring:0.08911799639463425",2025,6,36.7835270104007,229.384859993215,59398.6813022606,"synthetic",2025-06-01
2025-06-04,"CA","ON","Mississauga","Woman","standard","low","confusion","people behaving unexpectedly","1st person","no","none","girl, likes, dude, getting, married",0.302106642027026,0.557464622536064,0.175423949259027,5.86038678378592,3.96929346014108,5.57956032690024,"confusion:0.18335893750190735, curiosity:0.11033270011345546, approval:0.0808129779373606",2025,6,36.7726588304726,229.377941128936,59398.6846849118,"synthetic",2025-06-01
2025-06-04,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","failing to achieve a desire/goal","shifting","content","partial","schedule, mixed, police, sacrifice, game",0.289129280229872,0.549108867785536,0.173687174780553,5.87302501214935,3.99226149683578,5.55129650949175,"confusion:0.1582458635792136, desire:0.07202735915780067, curiosity:0.06790890991687774",2025,6,36.7882930803109,229.385280720905,59398.6858485391,"synthetic",2025-06-01
2025-06-05,"CA","ON","Mississauga",NA,"negative","high","anxiety","false awakening","1st person","theme","partial","false, prepared, interview, anxious, distracted",0.273479145484256,0.545099599704387,0.161962415257371,5.90531239893537,3.97165529079974,5.56920561726905,"realization:0.12055464567882676, nervousness:0.1184798874227064, confusion:0.11674572101661138",2025,6,36.7908033804322,229.37321311967,59398.6822055877,"synthetic",2025-06-01
2025-06-05,"CA","ON","Mississauga",NA,"standard","moderate","nostalgia","being at a location from the past","1st person","no","none","old, elementary",0.258907623731946,0.567708577617625,0.173776319714606,5.87911325601359,3.99168731916465,5.57791189180158,"amusement:0.13457479083444923, confusion:0.0897376723587513, nervousness:0.06878678128123283",2025,6,36.7618582226002,229.356526264691,59398.7239350597,"synthetic",2025-06-01
2025-06-06,"CA","ON","Mississauga","Woman","negative","low","worry","violent animals","1st person","no","partial","pigs, bison, foot, worried, bite",0.286552763386625,0.563490756900044,0.182290313975717,5.89764133921804,3.99554628254962,5.53825239814455,"excitement:0.07942010803769033, annoyance:0.0701948485026757, nervousness:0.0677890032529831",2025,6,36.7510939639164,229.372496590952,59398.6473594597,"synthetic",2025-06-01
2025-06-06,"CA","ON","Mississauga",NA,"standard","low","confusion","being in nature","3rd person","no","none","walking, park",0.28311071066947,0.560845670563891,0.160452861669069,5.87157526270355,4.00371212448446,5.60915203619365,"confusion:0.217583030462265, realization:0.08328520506620407, nervousness:0.07013259828090668",2025,6,36.7441983649219,229.365421676084,59398.6880141312,"synthetic",2025-06-01
2025-06-11,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","killing someone","3rd person","no","none","guilty, killer, detective",0.302545003851538,0.517855385676031,0.168523478575283,5.89410761351017,3.95936501447226,5.58000740975251,"realization:0.11685883610819776, confusion:0.08946103323251009, remorse:0.08253218947599332",2025,6,36.7637836806444,229.410494475673,59398.6726218763,"synthetic",2025-06-01
2025-06-11,"CA","ON","Mississauga",NA,"standard","low","concern","pets","1st person","no","none","cat, park",0.283847495446243,0.558731061606883,0.182259615555872,5.84757965595907,3.9694483939342,5.55432775915337,"curiosity:0.09022556617856026, excitement:0.0793502029031515, realization:0.06464343592524528",2025,6,36.8104073723483,229.376977775026,59398.6662789018,"synthetic",2025-06-01
2025-06-12,"CA","ON","Mississauga","Woman","negative","high","anger","being paralyzed by fear","1st person","no","none","exam, clueless, understand",0.297077388815341,0.557948323332239,0.176883258310701,5.86364171136258,3.98449676082871,5.56660331591945,"confusion:0.28962093343337375, disappointment:0.11831901967525482, annoyance:0.08216173946857452",2025,6,36.7702177753315,229.368408712166,59398.68922646,"synthetic",2025-06-01
2025-06-13,"CA","ON","Mississauga","Transgender Man","negative","moderate","worry","being mistreated / treated poorly","1st person","no","none","photography, investigate, disappearances, hurt",0.271359391301403,0.553632858596808,0.150135788943866,5.85573509578327,3.9416540511792,5.60414701619807,"realization:0.12474804893136024, confusion:0.09567749723792077, desire:0.07931841686367988",2025,6,36.7704352415966,229.343225198791,59398.6664145064,"synthetic",2025-06-01
2025-06-16,"CA","ON","Mississauga",NA,"standard","low","adventurous","performing incredible physical feats","1st person","no","none","backpacking, europe, scenic, adventure",0.28785086365097,0.575819956063481,0.175198683856359,5.88739908863917,3.9900227310114,5.58949186306145,"desire:0.17280899360775948, excitement:0.07061715237796307, confusion:0.07022490166127682",2025,6,36.7780524609887,229.367915048671,59398.6706117765,"synthetic",2025-06-01
2025-06-16,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","being paralyzed by fear","1st person","no","none","girls, fellowship, house, lock, door",0.274799639451655,0.517634381965822,0.16650619889104,5.89344549158675,3.96288448148739,5.58327584281175,"nervousness:0.2118761949241161, fear:0.18358174711465836, confusion:0.1035035727545619",2025,6,36.8000708356436,229.37156342964,59398.6833817853,"synthetic",2025-06-01
2025-06-17,"CA","ON","Mississauga",NA,"standard","low","contentment","being in nature","3rd person","no","none","running, trail, park, listening, music",0.314770024689227,0.531434932621066,0.188751800868205,5.87995061771073,3.98380010141395,5.5615507495102,"excitement:0.12892822424570718, nervousness:0.12018526531755924, curiosity:0.07980895787477493",2025,6,36.8327354985208,229.369280153429,59398.6731568062,"synthetic",2025-06-01
2025-06-17,"CA","ON","Mississauga",NA,"standard","low","awkwardness / embarrassment","being nude","shifting","no","none","amusement, familiy, elevator, scared, changeroom",0.312462085266302,0.557537388463321,0.182247083242838,5.85965466360026,3.98029011016073,5.54539329677639,"excitement:0.12661915179342031, amusement:0.0958857813384384, desire:0.07668684795498848",2025,6,36.7532182521199,229.370377997184,59398.6838860991,"synthetic",2025-06-01
2025-06-22,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","failing to achieve a desire/goal","shifting","content","partial","schedule, mixed, police, sacrifice, game",0.274673535337487,0.529755541897954,0.197276849471196,5.85304700836234,3.94107736844712,5.58169511572139,"confusion:0.1582458635792136, desire:0.07202735915780067, curiosity:0.06790890991687774",2025,6,36.7919353047598,229.376088680328,59398.7274059928,"synthetic",2025-06-01
2025-06-27,"CA","ON","Mississauga","Woman","standard","low","mischievous","being silly","1st person","theme","none","pack, storing, greedy, bribe",0.299504923522188,0.53700438606308,0.192343752525779,5.89716564458545,4.01067275701316,5.57562790010594,"confusion:0.1377682164311409, curiosity:0.08317498825490474, annoyance:0.06564501058310271",2025,6,36.7926628832199,229.405331570256,59398.6986145355,"synthetic",2025-06-01
2025-06-27,"CA","ON","Mississauga",NA,"positive","high","awe","reconnecting with people","1st person","no","none","texting, exchanging, words, love, marriage",0.295133402911522,0.543343557888464,0.16455499600274,5.87103476542562,3.9818835576359,5.59167245944956,"desire:0.18747135996818545, confusion:0.12501069903373718, curiosity:0.11098717153072356",2025,6,36.7239646029687,229.394930195225,59398.7121661223,"synthetic",2025-06-01
2025-07-01,"CA","ON","Mississauga",NA,"standard","low","excitement","performing incredible physical feats","shifting","no","none","classroom, students, dangerous, shootout, matrix",0.291544164025134,0.540837862915165,0.153090780706185,5.88389610233379,3.97562223813482,5.58757774121927,"anger:0.09379865096083707, excitement:0.08427393303385802, realization:0.08344113134912082",2025,7,36.814293900368,229.363496838007,59398.688832958,"synthetic",2025-07-01
2025-07-01,"CA","ON","Mississauga",NA,"standard","low","adventurous","performing incredible physical feats","1st person","no","none","backpacking, europe, scenic, adventure",0.331166444534417,0.560115580656043,0.17575501090601,5.86629548842441,3.96962987804217,5.57687514735274,"desire:0.17280899360775948, excitement:0.07061715237796307, confusion:0.07022490166127682",2025,7,36.7503512455135,229.36523731749,59398.674541537,"synthetic",2025-07-01
2025-07-02,"CA","ON","Mississauga","Woman","positive","low","contentment","achieving a desire/goal","1st person","no","none","asked, dad, laugh, initially, nervous",0.281909152776447,0.551109794739348,0.172327311844014,5.86436218628864,3.947783476126,5.5735739594347,"nervousness:0.18349232090016207, amusement:0.15309513670702776, fear:0.05106932080040375",2025,7,36.7976880979058,229.404786826932,59398.7030386152,"synthetic",2025-07-01
2025-07-06,"CA","ON","Mississauga",NA,"standard","moderate","confusion","false awakening","shifting","theme","none","versions, younger",0.295849365768304,0.536581361188707,0.160537849000936,5.85405889139098,3.96165455575184,5.58719438488601,"confusion:0.14895186349749565, curiosity:0.08814911693334579, realization:0.0810785286128521",2025,7,36.8182179791686,229.365453709482,59398.6757855562,"synthetic",2025-07-01
2025-07-09,"CA","ON","Mississauga","Woman","positive","high","contentment","traveling or vacation","1st person","no","none","cousins, younger",0.266863661612797,0.541159738173455,0.180571218035464,5.87717313547289,3.93775240324668,5.57300857476921,"excitement:0.10763298471768697, curiosity:0.07584614306688309, realization:0.07506220166881879",2025,7,36.7555089766157,229.387269415175,59398.6494631148,"synthetic",2025-07-01
